,REG,LIBREG,DEP,LIBDEP,EPCI,LIBEPCI,DROIT,DEPCOM,CODEPOSTAL,LIBCOM,NUMVOIE,INDREP,TYPVOIE,NOMVOIE,NUMAPPT,NUMBOITE,ESC,COULOIR,ETAGE,COMPLIDENT,ENTREE,BAT,IMMEU,COMPLGEO,LIEUDIT,QPV,TYPECONST,NBPIECE,SURFHAB,CONSTRUCT,LOCAT,PATRIMOINE,ORIGINE,FINAN,FINANAUTRE,CONV,NUMCONV,DATCONV,NEWLOGT,CUS,DPEDATE,DPEENERGIE,DPESERRE,SRU_EXPIR,SRU_ALINEA,CODSEGPATRIM,LIBSEGPATRIM,X,Y
2839,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,3,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,31,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2840,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,4,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,31,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2841,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,7,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,36,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2842,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,8,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2843,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,9,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2844,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,10,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,31,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2845,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,11,,,,1.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2846,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,18,,,,2.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,36,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2847,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,19,,,,2.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2848,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,20,,,,2.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2849,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,21,,,,2.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,31,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2850,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,22,,,,2.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2851,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,23,,,,3.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,32,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2852,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,24,,,,3.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,1,31,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2853,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LES MICOCOULIERS,34,,,,0.0,17-19 impasse Floribondas,,,0030-01-01,Les Micocouliers,,2,C,3,92,1985,1985,1985,1,12,,1,06/1986/06/851232/3/006004/52,24/06/1986,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,1020832.58,6280831.0
2854,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,MICOCOULIERS CLUB FLORIBONDAS,901,,,,0.0,17-19 impasse Floribondas,,,0030-01-02,Les Micocouliers,,2,C,5,99,1984,1984,1984,1,12,,2,,,,,10/2010,D,B,,1.0,pas de code,pas de segmentation,,
2855,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,1,,,,0.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,4,81,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2856,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,2,,,,0.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,72,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2857,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,3,,,,0.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,5,106,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2858,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,4,,,,0.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,1,31,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2859,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,5,,,,1.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,4,80,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2860,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,6,,,,1.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,73,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2861,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,7,,,,1.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,65,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2862,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,8,,,,1.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,74,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2863,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,9,,,,2.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,4,81,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2864,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,10,,,,2.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,73,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2865,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,11,,,,2.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,65,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2866,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,12,,,,2.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,74,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2867,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,13,,,,3.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,4,80,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2868,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,14,,,,3.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,73,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2869,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,15,,,,3.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,66,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2870,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,16,,,,3.0,147 avenue Maurice Chevalier,,,0038-A-01,Le Ph,,1,C,3,74,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2871,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,17,,,,0.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,5,94,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2872,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,18,,,,0.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,4,79,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2873,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,19,,,,1.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,3,63,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2874,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,20,,,,1.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,4,79,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2875,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,21,,,,2.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,3,63,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2876,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,22,,,,2.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,4,80,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2877,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,23,,,,3.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,3,69,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2878,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,24,,,,3.0,147 avenue Maurice Chevalier,,,0038-B-01,Le Ph,,1,C,4,79,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2879,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,25,,,,0.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,5,89,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2880,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,26,,,,0.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,1,39,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2881,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,27,,,,1.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,2,54,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2882,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,28,,,,1.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,3,66,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2883,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,29,,,,2.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,2,59,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2884,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,30,,,,2.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,3,71,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2885,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,31,,,,3.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,2,59,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2886,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,32,,,,3.0,147 avenue Maurice Chevalier,,,0038-C-01,Le Ph,,1,C,3,72,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2887,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,33,,,,0.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,2,51,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2888,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,34,,,,1.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,4,88,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2889,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,35,,,,1.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,3,63,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2890,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,36,,,,2.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,4,89,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2891,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,37,,,,2.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,3,63,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2892,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,38,,,,3.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,4,88,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2893,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,39,,,,3.0,147 avenue Maurice Chevalier,,,0038-D-01,Le Ph,,1,C,3,63,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2894,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,40,,,,0.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,2,48,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2895,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,41,,,,0.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,5,91,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2896,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,42,,,,1.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,3,68,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2897,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,43,,,,1.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,2,47,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2898,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,44,,,,1.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,5,90,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2899,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,45,,,,2.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,3,68,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2900,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,46,,,,2.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,2,48,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2901,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,47,,,,2.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,4,90,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2902,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,48,,,,3.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,3,67,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
2903,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,LE PH,49,,,,3.0,147 avenue Maurice Chevalier,,,0038-E-01,Le Ph,,1,C,2,48,1986,1986,1986,1,12,,1,06.1985.03.79444.1.006004.14,01/03/1985,,,11/2010,C,B,,1.0,pas de code,pas de segmentation,1022842.66,6281960.76
