REG,LIBREG,DEP,LIBDEP,EPCI,LIBEPCI,DROIT,DEPCOM,CODEPOSTAL,LIBCOM,NUMVOIE,INDREP,TYPVOIE,NOMVOIE,NUMAPPT,NUMBOITE,ESC,COULOIR,ETAGE,COMPLIDENT,ENTREE,BAT,IMMEU,COMPLGEO,LIEUDIT,QPV,TYPECONST,NBPIECE,SURFHAB,CONSTRUCT,LOCAT,PATRIMOINE,ORIGINE,FINAN,FINANAUTRE,CONV,NUMCONV,DATCONV,NEWLOGT,CUS,DPEDATE,DPEENERGIE,DPESERRE,SRU_EXPIR,SRU_ALINEA,CODSEGPATRIM,LIBSEGPATRIM,X,Y
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,27,,,,0,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,2,48,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,28,,,,0,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,66,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 01 ENTR,16,,,,1,151 avenue Michel Jourdan,,,0063-01-B,Le Paradisier,,1,C,4,78,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,30,,,,1,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,2,49,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,36,,,,2,151 avenue Michel Jourdan,,,0002-01-D,Est,,1,C,3,66,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 01 ENTR,20,,,,2,151 avenue Michel Jourdan,,,0063-01-B,Le Paradisier,,1,C,2,47,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,31,,,,1,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,66,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,L'ARC EN CIEL  ENTR,12,,,,4,60 avenue de la Roubine,,,0085-01-A,Arc en ciel,,2,C,3,71,1995,1995,1995,1,12,,1,06.1993.01.851232.1.006004.19,19/01/1993,,,10/2010,C,A,,1,pas de code,pas de segmentation,1020930.63724387,6280169.33500256
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,38,,,,3,151 avenue Michel Jourdan,,,0002-01-D,Est,,1,C,3,66,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,40,,,,4,151 avenue Michel Jourdan,,,0002-01-D,Est,,1,C,3,66,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,42,,,,0,151 avenue Michel Jourdan,,,0002-01-E,Est,,1,C,2,54,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,33,,,,1,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,4,82,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 01 ENTR,31,,,,2,151 avenue Michel Jourdan,,,0063-01-C,Le Paradisier,,1,C,4,77,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,34,,,,2,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,2,49,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,49,,,,4,151 avenue Michel Jourdan,,,0002-01-E,Est,,1,C,4,69,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,35,,,,2,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,66,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LES MOUETTES BAT A,3,,,,2,11 rue Marco Del Ponte,,,0049-A-01,Les Mouettes,,2,C,3,66,1989,1989,1989,1,12,,1,06.1986.12.851232.1.006004.74,29/12/1986,,,10/2010,C,B,,1,pas de code,pas de segmentation,1021571,6280329.69999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,36,,,,2,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,67,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,54,,,,1,100 avenue Maurice Chevalier,,,0002-02-F,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LES MURIERS BAT E ENTR,138,,,,3,29 avenue des cigales,,,0006-E-01,Les M,,2,C,4,67,1967,1967,1967,1,52,,1,06.1986.06.851232.3.006004.20,24/06/1986,,,09/2010,F,G,,1,pas de code,pas de segmentation,1020624.12831475,6280864.01976285
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,L'ARC EN CIEL  ENTR,17,,,,5,60 avenue de la Roubine,,,0085-01-A,Arc en ciel,,2,C,3,70,1995,1995,1995,1,12,,1,06.1993.01.851232.1.006004.19,19/01/1993,,,10/2010,C,A,,1,pas de code,pas de segmentation,1020930.63724387,6280169.33500256
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,37,,,,2,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,4,82,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,58,,,,3,100 avenue Maurice Chevalier,,,0002-02-F,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,59,,,,4,100 avenue Maurice Chevalier,,,0002-02-F,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,63,,,,1,100 avenue Maurice Chevalier,,,0002-02-G,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,65,,,,2,100 avenue Maurice Chevalier,,,0002-02-G,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 02 ENTR,51,,,,0,151 avenue Michel Jourdan,,,0063-02-E,Le Paradisier,,1,C,3,62,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,38,,,,3,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,2,49,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,70,,,,4,100 avenue Maurice Chevalier,,,0002-02-G,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,71,,,,0,100 avenue Maurice Chevalier,,,0002-02-H,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,72,,,,0,100 avenue Maurice Chevalier,,,0002-02-H,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 02 ENTR,56,,,,2,151 avenue Michel Jourdan,,,0063-02-E,Le Paradisier,,1,C,2,49,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,73,,,,1,100 avenue Maurice Chevalier,,,0002-02-H,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 02 ENTR,57,,,,2,151 avenue Michel Jourdan,,,0063-02-E,Le Paradisier,,1,C,3,62,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,74,,,,1,100 avenue Maurice Chevalier,,,0002-02-H,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,75,,,,2,100 avenue Maurice Chevalier,,,0002-02-H,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020155.8,6281593.8
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,39,,,,3,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,66,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,L'ARC EN CIEL  ENTR,19,,,,6,60 avenue de la Roubine,,,0085-01-A,Arc en ciel,,2,C,1,30,1995,1995,1995,1,12,,1,06.1993.01.851232.1.006004.19,19/01/1993,,,10/2010,C,A,,1,pas de code,pas de segmentation,1020930.63724387,6280169.33500256
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE PARADISIER BAT 02 ENTR,60,,,,3,151 avenue Michel Jourdan,,,0063-02-E,Le Paradisier,,1,C,3,62,1992,1992,1992,1,12,,1,06.1990.11.851232.1.006004.45,07/11/1990,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020337.75196375,6281632.7266566
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LE CLOS DE L'EST,40,,,,3,163 avenue Michel Jourdan,,,0075-C-01,Le Clos de l'Esterel,,1,C,3,67,1993,1993,1993,1,12,,1,06.1991.09.851232.1.006004.49,06/09/1991,,,03/2011,C,A,,1,pas de code,pas de segmentation,1020326.14534762,6281786.38224286
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,2,,,,0,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,75,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,4,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,66,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,5,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,75,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,83,,,,1,102 avenue Maurice Chevalier,,,0002-03-I,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,6,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,70,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,7,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,2,49,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,8,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,1,32,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,9,,,,1,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,79,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,87,,,,3,102 avenue Maurice Chevalier,,,0002-03-I,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,10,,,,2,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,66,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,12,,,,2,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,70,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,90,,,,4,102 avenue Maurice Chevalier,,,0002-03-I,Est,,1,C,3,56,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,14,,,,2,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,1,32,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,15,,,,2,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,69,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,16,,,,3,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,66,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,94,,,,1,102 avenue Maurice Chevalier,,,0002-03-J,Est,,1,C,5,81,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,17,,,,3,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,75,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,95,,,,2,102 avenue Maurice Chevalier,,,0002-03-J,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,18,,,,3,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,3,70,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,96,,,,2,102 avenue Maurice Chevalier,,,0002-03-J,Est,,1,C,5,81,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,19,,,,3,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,2,49,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,97,,,,3,102 avenue Maurice Chevalier,,,0002-03-J,Est,,1,C,4,65,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,LA ROSE DES VENTS BAT B ENT 01,20,,,,3,13 rue Marco Del Ponte,,,0066-B-01,La Rose Des Vents,,2,C,1,32,1992,1992,1992,1,12,,1,06.1990.12.851232.1.006004.70,20/12/1990,,,01/2011,C,A,,1,pas de code,pas de segmentation,1021527.48682406,6280322.60063165
93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de Lérins,1,6029,6150,CANNES,,,,EST,98,,,,3,102 avenue Maurice Chevalier,,,0002-03-J,Est,,1,C,5,81,1962,1962,1962,1,52,,1,06.1986.06.851232.3.006004.21,24/06/1986,,,10/2010,C,D,,1,pas de code,pas de segmentation,1020152.4,6281602.59999999
